nplid;namn;atc_kod;form;form_kod;styrka
20160913000161;Bupaq vet;QN02AE01;Injektionsvätska, lösning;SOLINJ;0,3 mg/ml
20160913000178;Parnate Amdipharm;N06AF04;Filmdragerad tablett;FICOTA;10 mg
20160913000185;Lidocaine Viscous 2%;N01BB02;Oral lösning;ORASOL;20 mg/ml
20160914000016;Nobivac Rabies vet.;QI07AA02;Injektionsvätska, suspension;SUSINJ;2 IE
20160914000030;Lacosamide Accord;N03AX18;Filmdragerad tablett;FICOTA;50 mg
20160914000047;Lacosamide Accord;N03AX18;Filmdragerad tablett;FICOTA;100 mg
20160914000054;Lacosamide Accord;N03AX18;Filmdragerad tablett;FICOTA;150 mg
20160914000061;Lacosamide Accord;N03AX18;Filmdragerad tablett;FICOTA;200 mg
20160914000092;Orimox;R01AD09;Nässpray, suspension;NASPSU;50 mikrogram/dos
20160915000046;Symtuza;J05AR22;Filmdragerad tablett;FICOTA;800 mg/150 mg/200 mg/10 mg
20160915000053;Empressin;H01BA01;Koncentrat till infusionsvätska, lösning;COSINF;40 IE/2 ml
20160916000052;BeneFIX;B02BD04;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;1500 IE
20160916000069;Lacosamide Accord;N03AX18;Filmdragerad tablett;FICOTA;50 mg + 100 mg + 150 mg + 200 mg
20160916000076;Testosteron Paranova;G03BA03;Kapsel, mjuk;CAPSOF;40 mg
20160917000013;Parlodel;G02CB01;Tablett;TABLET;2,5 mg
20160917000020;Copaxone;L03AX13;Injektionsvätska, lösning i förfylld spruta;SOIJPS;40 mg/ml
20160917000037;Seretide Diskus mite;R03AK06;Inhalationspulver, avdelad dos;INPOPD;50 mikrogram/100 mikrogram/dos
20160917000044;Nikoral Frukt;N07BA01;Medicinskt tuggummi;MECHGU;2 mg
20160917000051;Nikoral Frukt;N07BA01;Medicinskt tuggummi;MECHGU;4 mg
20160917000068;Nikoral Mint;N07BA01;Medicinskt tuggummi;MECHGU;2 mg
20160917000075;Nikoral Mint;N07BA01;Medicinskt tuggummi;MECHGU;4 mg
20160920000017;Ipaflex;M01AE02;Kapsel, mjuk;CAPSOF;200 mg
20160920000024;Porcilis Ery Vet.;QI09AB03;Injektionsvätska, suspension;SUSINJ;
20160920000031;Regitine;C04AB01;Injektionsvätska, lösning;SOLINJ;10 mg/ml
20160920000048;Atropin-POS;S01FA01;Ögondroppar, lösning;EYDRSO;0,5 %
20160920000055;Propalcof;R05DA09;Orala droppar, lösning;ORDRSO;15 mg/ml
20160921000016;Tetracure;QJ01AA06;Injektionsvätska, lösning;SOLINJ;200 mg/ml
20160922000039;Fragmin;B01AB04;Injektionsvätska, lösning i förfylld spruta;SOIJPS;7500 IE
20160922000046;Duosol Kaliumfri;B05ZB;Hemofiltrationsvätska;SOHAFI;
20160922000053;Duosol Kalium 2 mmol/l;B05ZB;Hemofiltrationsvätska;SOHAFI;
20160922000060;Duosol Kalium 4 mmol/l;B05ZB;Hemofiltrationsvätska;SOHAFI;
20160922000077;Voxra;N06AX12;Tablett med modifierad frisättning;MORETA;300 mg
20160922000084;Voxra;N06AX12;Tablett med modifierad frisättning;MORETA;300 mg
20160922000091;Heparin LEO;B01AB01;Injektionsvätska, lösning;SOLINJ;5000 IE/ml
20160922000107;Heparin LEO;B01AB01;Injektionsvätska, lösning;SOLINJ;5000 IE/ml
20160923000014;Asacol;A07EC02;Enterotablett;GARETA;400 mg
20160923000021;Asacol;A07EC02;Enterotablett;GARETA;800 mg
20160923000038;Yanulez;G03AA16;Filmdragerad tablett;FICOTA;2 mg/0,03 mg
20160923000045;Ferinject;B03AC;Injektions-/infusionsvätska, dispersion;DSIJIF;50 mg Fe/ml
20160923000052;Zofran;A04AA01;Oral lösning;ORASOL;0,8 mg/ml
20160926000011;Bricanyl;R03CC03;Oral lösning;ORASOL;0,3 mg/ml
20160927000010;Procren Depot;L02AE02;Pulver och vätska till injektionsvätska, suspension i förfylld spruta;PSSUIP;11,25 mg
20160927000027;Alimemazin Orifarm;R06AD01;Orala droppar, lösning;ORDRSO;40 mg/ml
20160927000041;Benlysta;L04AG04;Injektionsvätska, lösning i förfylld spruta;SOIJPS;200 mg
20160927000058;Benlysta;L04AG04;Injektionsvätska, lösning i förfylld injektionspenna;SOINPP;200 mg
20160927000065;ALECSAT;L03AX;Injektionsvätska, suspension;SUSINJ;
20160927000072;Xylocaine visqueuse;N01BB02;Oral gel;ORAGEL;2 %
20160927000089;Griseofulvin Teva;D01AA08;Oral suspension;ORASUS;125 mg/5 ml
20160927000096;Atropine SDU Faure;S01FA01;Ögondroppar, lösning i endosbehållare;EDSSDC;0,5 %
20160928000019;Clevor;QN04BC04;Ögondroppar, lösning i endosbehållare;EDSSDC;30 mg/ml
20160928000026;Presomen 28 compositum;G03FB07;Tablett;TABLET;0,3 mg/5 mg
20160929000018;Reminyl;N06DA04;Oral lösning;ORASOL;4 mg/ml
20160929000025;Solu-Cortef;H02AB09;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;100 mg
20160929000056;Rinexin;R01BA01;Depottablett;PRRETA;50 mg
20160930000014;Trimbow;R03AL09;Inhalationsspray, lösning;PRINSO;87 mikrogram/5 mikrogram/9 mikrogram
20160930000021;Vihuma;B02BD02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;250 IE
20160930000038;Vihuma;B02BD02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;500 IE
20160930000045;Vihuma;B02BD02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;1000 IE
20160930000052;Vihuma;B02BD02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;2000 IE
20160930000069;Innovax-ND-IBD;QI01AD16;Koncentrat och vätska till injektionsvätska, suspension;CSSUIJ;
20160930000076;Piroxicam STADA®;M01AC01;Tablett;TABLET;20 mg
20160930000083;SUPRAX;J01DD08;Dragerad tablett;COATAB;400 mg
20160930000090;RXDX-101 (Entrectinib);L01EX14;Kapsel, hård;CAPHAR;100 mg
20161001000018;Brieka;N02BF02;Kapsel, hård;CAPHAR;25 mg
20161001000025;Brieka;N02BF02;Kapsel, hård;CAPHAR;50 mg
20161001000032;Brieka;N02BF02;Kapsel, hård;CAPHAR;75 mg
20161001000049;Brieka;N02BF02;Kapsel, hård;CAPHAR;100 mg
20161001000056;Brieka;N02BF02;Kapsel, hård;CAPHAR;150 mg
20161001000070;Alfacalcidol Paranova;A11CC03;Injektionsvätska, lösning;SOLINJ;2 mikrogram/ml
20161001000087;Alfacalcidol Paranova;A11CC03;Injektionsvätska, lösning;SOLINJ;2 mikrogram/ml
20161001000094;Brimonidine Biogaran;S01EA05;Ögondroppar, lösning;EYDRSO;2 mg/ml
20161001000100;Vildagliptin Krka;A10BH02;Tablett;TABLET;50 mg
20161004000015;Brimonidine axunio;S01EA05;Ögondroppar, lösning;EYDRSO;2 mg/ml
20161004000022;Brieka;N02BF02;Kapsel, hård;CAPHAR;150 mg
20161004000039;Brieka;N02BF02;Kapsel, hård;CAPHAR;225 mg
20161004000046;Innovair;R03AK08;Inhalationsspray, lösning;PRINSO;100/6 mikrogram per dos
20161004000053;Dermovate;D07AD01;Kutan lösning;CUTSOL;0,5 mg/ml
20161004000060;Paracetamol Nutra Essential;N02BE01;Tablett;TABLET;500 mg
20161004000077;Imolopera;A07DA03;Tablett;TABLET;2 mg
20161004000084;Rivaroxaban Sandoz;B01AF01;Filmdragerad tablett;FICOTA;10 mg
20161004000091;Rivaroxaban Sandoz;B01AF01;Filmdragerad tablett;FICOTA;15 mg
20161004000107;Rivaroxaban Sandoz;B01AF01;Filmdragerad tablett;FICOTA;20 mg
20161004000114;Sandimmun Neoral;L04AD01;Kapsel, mjuk;CAPSOF;100 mg
20161004000121;Fluphenazine AA Pharma Inc;N05AB02;Tablett;TABLET;5 mg
20161004000138;Suprax;J01DD08;Pulver till oral suspension;POORSU;100 mg/5 ml
20161004000183;Buscopan;A03BB01;Suppositorium;SUPPOS;10 mg
20161004000206;Baytril;QJ01MA90;Oral lösning;ORASOL;2,5 %
20161005000014;Rivadia;B01AF01;Filmdragerad tablett;FICOTA;2,5 mg
20161005000021;Rivadia;B01AF01;Filmdragerad tablett;FICOTA;10 mg
20161005000038;Rivadia;B01AF01;Filmdragerad tablett;FICOTA;15 mg
20161005000045;Rivadia;B01AF01;Filmdragerad tablett;FICOTA;20 mg
20161005000052;EXJADE;V03AC03;Granulat i dospåse;GRASAC;90 mg
20161005000069;EXJADE;V03AC03;Granulat i dospåse;GRASAC;180 mg
20161005000076;EXJADE;V03AC03;Granulat i dospåse;GRASAC;360 mg
20161005000083;Oxytocin Paranova;H01BB02;Koncentrat till injektions-/infusionsvätska, lösning;CSIJIF;8,3 mikrogram/ml
20161005000090;Oxytocin Paranova;H01BB02;Koncentrat till injektions-/infusionsvätska, lösning;CSIJIF;8,3 mikrogram/ml
20161005000106;Aldomet Iroko Products Limited;C02AB;Tablett;TABLET;250 mg
20161005000120;Trobicine Pfizer Holding France;J01XX04;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;2 g
20161006000020;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;0,7 mg/0,18 mg
20161006000037;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;1,4 mg/0,36 mg
20161006000044;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;2,9 mg/0,71 mg
20161006000051;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;5,7 mg/1,4 mg
20161006000068;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;8,6 mg/2,1 mg
20161006000075;Zubsolv;N07BC51;Resoriblett, sublingual;SULITA;11,4 mg/2,9 mg
20161006000082;Nootropil;N06BX03;Filmdragerad tablett;FICOTA;1200 mg
20161006000099;Nootrop;N06BX03;Filmdragerad tablett;FICOTA;1200 mg
20161006000105;Norditropin SimpleXx;H01AC01;Injektionsvätska, lösning i cylinderampull;SOINCA;5 mg/1,5 ml
20161007000012;Klonidin Paranova;C02AC01;Injektionsvätska, lösning;SOLINJ;150 mikrogram/ml
20161007000029;Ebastin ABECE;R06AX22;Munsönderfallande tablett;ORDITA;10 mg
20161007000036;Klonidin Paranova;C02AC01;Injektionsvätska, lösning;SOLINJ;150 mikrogram/ml
20161007000043;Arcoxia;M01AH05;Filmdragerad tablett;FICOTA;60 mg
20161007000050;Cipralex;N06AB10;Orala droppar, lösning;ORDRSO;20 mg/ml
20161007000067;Ferinject;B03AC;Injektions-/infusionsvätska, lösning;SOIJIF;50 mg Fe/ml
20161007000074;Ferinject;B03AC;Injektions-/infusionsvätska, lösning;SOIJIF;50 mg Fe/ml
20161007000081;Madopar Quick;N04BA02;Tablett;TABLET;100 mg/25 mg
20161007000098;Mykofenolatmofetil Orifarm;L04AA06;Kapsel, hård;CAPHAR;250 mg
20161007000104;Tostran;G03BA03;Gel;GEL1;2 %
20161008000011;Zejula;L01XK02;Kapsel, hård;CAPHAR;100 mg
20161008000028;Elantan OD;C01DA14;Depotkapsel, hård;PRRECH;50 mg
20161010000016;BioEquin FH;QI05AA04;Infusionsvätska, emulsion;EMUINF;
20161011000015;Trelema;N03AX18;Filmdragerad tablett;FICOTA;50 mg + 100 mg + 150 mg + 200 mg
20161011000022;Lacosamide G.L.;N03AX18;Filmdragerad tablett;FICOTA;50 mg + 100 mg + 150 mg + 200 mg
20161011000039;Bavencio;L01FF04;Koncentrat till infusionsvätska, lösning;COSINF;20 mg/ml
20161011000046;Spinraza;M09AX07;Injektionsvätska, lösning;SOLINJ;12 mg
20161011000053;Herzuma;L01FD01;Pulver till koncentrat till infusionsvätska, lösning;PCSOIF;150 mg
20161011000060;Prograf;L04AD02;Kapsel, hård;CAPHAR;1 mg
20161011000077;Prograf;L04AD02;Kapsel, hård;CAPHAR;1 mg
20161011000091;Equip EHV1,4;QI05AA05;Injektionsvätska, lösning;SOLINJ;
20161012000014;AMGLIDIA;A10BB01;Oral suspension;ORASUS;0,6 mg/ml
20161012000021;AMGLIDIA;A10BB01;Oral suspension;ORASUS;6 mg/ml
20161012000038;Radicut;N07XX;Injektionsvätska, lösning;SOLINJ;30 mg
20161013000013;Pantoprazol Orion;A02BC02;Enterotablett;GARETA;20 mg
20161013000020;Pantoprazol Orion;A02BC02;Enterotablett;GARETA;40 mg
20161013000037;Diklorobensylalkohol/Amylmetakresol Mint ABECE;R02AA03;Sugtablett;LOZENG;
20161013000044;Halzin Honung & Citron;R02AA03;Sugtablett;LOZENG;
20161013000051;Halzin Jordgubb;R02AA03;Sugtablett;LOZENG;
20161013000068;Tuberculin PPD;V04CF01;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;50 T.U.
20161014000012;Vermox;P02CA01;Oral suspension;ORASUS;20 mg/ml
20161014000029;Vermox;P02CA01;Oral suspension;ORASUS;20 mg/ml
20161014000036;Dymista;R01AD58;Nässpray, suspension;NASPSU;125 mikrogram + 50 mikrogram/sprayning
20161014000043;Dymista;R01AD58;Nässpray, suspension;NASPSU;125 mikrogram + 50 mikrogram/sprayning
20161014000050;Fosrenol;V03AE03;Tuggtablett;CHETAB;1000 mg
20161014000067;Fosrenol;V03AE03;Tuggtablett;CHETAB;1000 mg
20161014000081;Itnogen;G03BA03;Gel;GEL1;2 %
20161014000098;Kolkicin 2care4;M04AC01;Tablett;TABLET;500 mikrogram
20161014000104;Lipitor;C10AA05;Filmdragerad tablett;FICOTA;20 mg
20161014000111;Lipitor;C10AA05;Filmdragerad tablett;FICOTA;40 mg
20161014000128;Etalpha;A11CC03;Injektionsvätska, lösning;SOLINJ;2 mikrogram/ml
20161014000135;Etalpha;A11CC03;Injektionsvätska, lösning;SOLINJ;2 mikrogram/ml
20161014000142;Zelys;QC01CE90;Tuggtablett;CHETAB;1,25 mg
20161014000159;Zelys;QC01CE90;Tuggtablett;CHETAB;5 mg
20161014000166;Zelys;QC01CE90;Tuggtablett;CHETAB;10 mg
20161014000173;Trileptal;N03AF02;Oral suspension;ORASUS;60 mg/ml
20161014000180;Epiduo;D10AD53;Gel;GEL1;0,1 %/2,5 %
20161014000197;Acnatac;D10AF51;Gel;GEL1;10 mg/g + 0,25 mg/g
20161014000203;Menopur;G03GA02;Pulver och vätska till injektionsvätska, lösning;PSSOIJ;1200 IE
20161014000210;Ramipril/Hydroklortiazid Orifarm;C09BA05;Tablett;TABLET;5 mg/25 mg
20161015000011;Salmeterol/Fluticasone 1A Farma;R03AK06;Inhalationspulver, avdelad dos;INPOPD;50 mikrogram/250 mikrogram/dos
20161015000028;Salmeterol/Fluticasone 1A Farma;R03AK06;Inhalationspulver, avdelad dos;INPOPD;50 mikrogram/500 mikrogram/dos
20161015000035;Temprace Vet;QN05AA04;Injektionsvätska, lösning;SOLINJ;0,5 mg/ml
20161015000042;Tranquinervin Vet;QN05AA04;Injektionsvätska, lösning;SOLINJ;10 mg/ml
20161015000059;Natulan;L01XB01;Kapsel, hård;CAPHAR;50 mg
20161017000019;Xeljanz;L04AF01;Filmdragerad tablett;FICOTA;5 mg
20161018000018;Nitigraf;V08AB02;Injektionsvätska, lösning;SOLINJ;300 mg I/ml
20161018000025;Nitigraf;V08AB02;Injektionsvätska, lösning;SOLINJ;350 mg I/ml
20161018000063;Solian sanofi-aventis Denmark A/S;N05AL05;Tablett;TABLET;100 mg
20161019000017;Galliad;V09X;Radionuklidgenerator;RANUGE;0,74 -1,85 GBq
20161019000024;Mepiblock Vet.;QN01BB03;Injektionsvätska, lösning;SOLINJ;20 mg/ml
20161019000031;Padviram;J05AR06;Filmdragerad tablett;FICOTA;600 mg/200 mg/245 mg
20161019000048;Monoprost;S01EE01;Ögondroppar, lösning i endosbehållare;EDSSDC;50 mikrogram/ml
20161019000062;Topimax;N03AX11;Filmdragerad tablett;FICOTA;100 mg
20161019000086;Brieka;N02BF02;Kapsel, hård;CAPHAR;25 mg
20161019000093;Campral;N07BB03;Enterotablett;GARETA;333 mg
